interaction configuration,अन्योन्यक्रिया विन्यास,,,
Interatomic,अंतरापरमाणुक,,,
intercrystalline boundary,अंतराक्रिस्टलीय परिसीमा,,,
Interface,अंतरापृष्ठ,,,
Interference,व्यतिकरण,,,
interfering radical,व्यतिकारी मूलक,,,
interhalogen compound,अंतराहैलोजन यौगिक,,,
interionic attractive theory,अंतराआयनी आकर्षी सिद्धांत,,,
intermediate compound,मध्यवर्ती यौगिक,,,
intermetallic compound,अंतराधात्विक यौगिक,,,
intermolecular space,अंतराआण्विक अवकाश,,,
internal rearrangement,आंतरिक पुनर्विन्यास,,,
internuclear distance,अंतरान्यूक्लीय दूरी,अंतरानाभिक दूरी,,
Interpolation,अंतर्वेशन,,,
interstitial atom,अंतराकाशी परमाणु,,,
Interval,अंतराल,,,
Intra,आंतर,,,
Intraatomic,आंतरपरमाणुक,,,
intrinsic property,नैज गुणधर्म,,,
Invariant,निश्चर,,,
Inverse,प्रतिलोम,,,
inverse square law,प्रतिलोम वर्ग नियम,,,
inversely proportional,प्रतिलोमानुपाती,,,
inversion temperature,प्रतिलोमी ताप,,,
investment compound,संनिवेशी यौगिक,,,
Inviscid,अश्यान,,,
Iodimetry,आयोडीमिति,,,
iodometric titration,आयोडोमितीय अनुमापन,,,
ion chromatography,आयन वर्णलेखिकी,,,
ion cluster theory,आयन गुच्छ सिद्धांत,,,
ion exchange resin,आयन विनिमय रेज़इन,,,
ion pair,आयन युगल,,,
ionic bond,आयनी आबंध,,,
ionic reaction,आयनी अभिक्रिया,,,
ionisation constant,आयनन स्थिरांक,,,
ionising energy,आयनकारी ऊर्जा,,,
Ionosphere,आयन मंडल,,,
iron base alloy,लोहमूलक मिश्रातु,,,
iron bearing,लोहधारी,,,
iron cored coil,लोह क्रोडित कुंडली,,,
iron seam,लोह संस्तर,,,
Irradiation,किरणन,,,
Irregular,अनियमित,,,
irreversible reaction,अनुत्क्रमणीय अभिक्रिया,,,
Irrotational,अघूर्णी,,,
Isenthalpic,समेन्थैल्पिक,,,
Isentropic,समेन्ट्रॉपिक,,,
Isobar,1. समदाब रेखा 2. समभारिक (परमाणु),,,
isobaric isotherm,समदाबी समताप वक्र,,,
isobaric triplet,समभारिक त्रिक,,,
Isochoric,समायतनिक,,,
Isochromatic,समवर्णी,,,
isodesmic structure,समाबंधी संरचना,,,
isoelectronic molecule,समिलेक्ट्रॉनी अणु,,,
Isolation,विलगन,,,
Isomer,समावयव,,,
Isomerism,समावयवता,,,
Isomorphism,समाकृतिकता,,,
isosceles configuration,समद्विबाहु विन्यास,,,
isotactic configuration,समव्यवस्थ विन्यास,,,
Isotherm,समताप वक्र,,,
Isothermal,समतापी,,,
Isotonic,समपरासारी,,,
Isotope,समस्थानिक,,,
isotopic dating,समस्थानिक कालनिर्धारण,,,
Isotropic,समदैशिक,,,
Jacobian function,जैकोबी फलन,,,
jaw crusher,हनु संदलित्र,,,
Jet,जेट,प्रधार,,
jet propulsion,जेट नोदन,,,
Joule equivalent,जूल तुल्यांक,,,
Joule-Thomson effect,जूल-टामसन प्रभाव,,,
Jump,झंप,,,
junction diode,संधि डायोड,,,
Katathermometer,अधोतापमापी,,,
Kekule structure,केकुले संरचना,,,
K-electron capture (K-capture),ख्-इलेक्ट्रॉन प्रग्रहण (ख्-प्रग्रहण),,,
Kelvin scale,केल्विन तापक्रम,,,
Keratinization,किरेटिनन,,,
keto form,कीटो रूप,,,
keto-enolic tautomerism,कोटो-एनॉली चल समावयवता,,,
Ketosis,कीटोनमयता,,,
killed steel,हत इस्पात,,,
kilowatt hour,किलोवाट घंटा,,,
kinematic viscosity,शुद्धगतिक श्यानता,,,
Kinematics,शुद्धगतिकी,,,
kinetic energy,गतिज ऊर्जा,,,
kinetic theory of gases,गैस अणुगतिक सिद्धांत,,,
kinetics of reaction,अभिक्रिया बलगतिकी,,,
Kirchhoff law,किरखोफ नियम,,,
Kjeldahl distillation,केल्डाल आसवन,,,
knock on atom,आघातक्षिप्त परमाणु,,,
knock rating,अपस्फोट निर्धार,,,
Kohlrausch law,कोलराऊश नियम,,,
Kossel-Lewis theory,कॉसेल-लूइस सिद्धांत,,,
Kryoscopy,निम्नतापिकी,,,
Kryptocrystalline,गूढ़ क्रिस्टलीय,,,
labelled compound,लेबलित यौगिक,,,
labile isomerism,चंचल समावयवता,,,
lactam-lactim interchange,लैक्टैम-लैक्टिम विनिमय,,,
Lactose,दुग्ध शर्करा,लैक्टोस,,
lacustrine deposit,सरोवरी निक्षेप,,,
Laevorotatory,1. वामावर्ती 2. वामु ध्रुवण घूर्णक,,,
laevorotatory stereoisomer,वामावर्ती त्रिविमसमावयवी,,,
lamellar flow,पटलिकीय प्रवाह,,,
laminar sublayer,पटलीय उपपरत,,,
Lamination,पटलन,,,
Langevin formula,लांजवें सूत्र,,,
Langmuir adsorption isotherm,लैंगम्यूर अधिशोषण समतापी वक्र,,,
lanthanide contraction,लैन्थैनाइड आकुंचन,,,
late magmatic ore deposit,पश्चमैग्मीय अयस्क निक्षेप,,,
latent heat,गुप्त ऊष्मा,,,
Lateral,पार्श्व,पार्श्विक,,
lateral velocity change,पार्श्विक वेग परिवर्तन,,,
lattice compound,जालक यौगिक,,,
lattice orientation,जालक अभिविन्यास,,,
Laue,पत्तेर्न्लाउए प्रतिरूप,,,
Launching,प्रमोचन,,,
law of additive volume,योगात्मक आयतन नियम,,,
law of constant heat summation,स्थिर ऊष्मा संकलन नियम,,,
law of corresponding states,संगत अवस्थाओं का नियम,,,
law of Dulong and Petit,ड्यूलाँ-पेती नियम,,,
law of equipartition of kinetic Energy,गतिज ऊर्जा समविभाजन नियम,,,
law of equivalent proportion,तुल्य अनुपात नियम,,,
law of gaseous volume,गैसीय आयतन नियम,,,
law of mass action,द्रव्यानुपाती क्रिया नियम,,,
law of photochemical equivalence,प्रकाश रसायन तुल्यता नियम,,,
law of reciprocal proportion,व्युत्क्रम अनुपात नियम,,,
law of triads,त्रिक नियम,,,
layer structure,परती संरचना,,,
Le Bel-Van't Hoff theory,लबैल-वान्ट हॉफ सिद्धांत,,,
Le Chatelier principle,ले शातैलिए नियम,,,
Leaching,निक्षालन,,,
Lead,1. लेड,सीस 2. अग्रता 3. प्रणायक,,
leaded gasoline,सीसित गैसोलीन,सीसयुक्त गैसोलीन,,
leading power,अग्रग शक्ति,,,
leak detector,क्षरण संसूचक,,,
Leakage,च्यवन,क्षरण,,
lean gas,अल्पतापी गैस,,,
least count (of a vernier),अल्पतमांक,,,
leather technology,चर्म प्रौद्योगिकी,,,
Lengthening,लंबाईवर्धन,,,
lengthwise section,अनुदैर्घ्य काट,,,
lethal dose,घातक मात्रा,,,
leuco compound,वर्णहीन यौगिक,,,
Levelling,१.समतलन२. तल मापन,,,
Levigation,आर्द्रपेषण,,,
Lewis electronic theory,लूइस इलेक्ट्रॉनिक सिद्धांत,,,
Lewis-Langmuir theory,लूइस-लैंगम्यूर सिद्धांत,,,
Liberation,मोचन,मुक्ति,,
Ligand,संलग्नी,लिगन्ड,,
Light,1. हल्का 2. अल्प 3. प्रकाश,,,
light ends (light fraction) ),हल्के प्रभाज,,,
Lighting,प्रदीपन,प्रकाश करना,,
lightning arrester,तड़इत निवर्तक,,,
Limestone,चूनाप्रस्तर,चूनापत्थर,,
Limitation,सीमाबंधन,सीमा,,
limited proportionality,सीमित आनुपातिकता,,,
limiting condition,सीमांत प्रतिबंध,,,
limiting ionic mobility,सीमांत आयनिक गतिशीलता,,,
line scale,रेखा मापनी,,,
Linear,रैखिक,,,
linear superpolymer,रैखिक अतिबहुलक,,,
linearly polarized light (plane polarised light),रेखा ध्रुवित प्रकाश (समतल ध्रुवित प्रकाश),,,
Lining,आस्तर,,,
Link,1. बंध 2. कड़ई,श्रृंखला,,
linkage group,सहलग्न समूह,,,
linkage isomerism,बंधनी समावयवता,,,
Lipolysis,वसा अपघटन,,,
liquefaction of gas,गैस द्रावण,,,
liquefied petroleum gas (L.P.G) ),द्रवित पेट्रोलियम गैस (एल.पी.जी.),,,
liquid crystal phase,द्रव क्रिस्टल प्रावस्था,,,
liquid phase,द्रव प्रावस्था,,,
liquid scintillation counter,द्रव प्रस्फुरण गणित्र,,,
liquid-liquid junction potential,द्रव-द्रव संधि विभव,,,
liquidus temperature,लिक्विडस ताप,,,
Lithophile,1. सिलीकेटरागी 2. अश्मरागी,,,
lithophile element,सिलीकेटरागी तत्व,,,
Lixiviation,निक्षालन,,,
loaded to capacity,क्षमतानुकूल भारित,,,
Loading,भारण,,,
Loadstone,चुंबक पत्थर,,,
local isotropy,स्थानीय समदैशिकता,,,
Localization,स्थान निर्धारण,,,
Locking,तालकन,पाशन,,
logarithmic growth,लघुगणकीय वृद्धि,,,
lone electron pair,एकाकी इलेक्ट्रॉन युगल,,,
long chain molecule,दीर्घ श्रृंखला अणु,,,
long molecule,दीर्घ अणु,,,
longitudinal axis,अनुदैर्ध्य अक्ष,,,
longitudinal- longitudinal wave,अनुदैर्ध्य-अनुदैर्ध्य तरंग,,,
loose coupling (small coupling),शिथिल युग्मन,,,
loosely bound,शिथिलतः बद्ध,,,
Lossen rearrangement,लॉजन पुनर्विन्यास,,,
Lothar-Meyer curve,लोथर-मेयर वक्र,,,
low alloy steel,अल्प मिश्रातु इस्पात,,,
low coveragen,अल्प व्याप्ति,,,
low grade polymer,निम्न कोटि बहुलक,,,
low spin configuration,निम्न प्रचक्रण विन्यास,,,
low temperature thermometry,निम्न तापमिति,,,
lower oxide,निम्नतर ऑक्साइड,,,
lowering of freezing point,हिमांक अवनमन,,,
Lowry-Bronsted hypothesis,लोरी-ब्रन्सटेद परिकल्पना,,,
Lubrication,स्नेहन,,,
Luminescence,संदीप्ति,,,
luminescent pigment,संदीप्त वर्णक,,,
luminosity factor,दीप्ति गुणक,,,
luminous flame,दीप्त ज्वाला,,,
lunar caustic,लूनर कास्टिक (संगलित सिल्वर नाइट्रेट),,,
Lustre,द्युति,चमक,,
Lyman series,लाइमैन श्रेणी,,,
Lyolysis,द्रव अपघटन,,,
lyophilic colloidal system,द्रवरागी कोलॉइडी तंत्र,,,
Lyosphere,द्रवमंडल,,,
Lyotropic series,लवणक्षेपी श्रेणी,,,
Mac Arthur and Forest process,मैक आर्थर-फॉरेस्ट प्रक्रम,,,
Mach number,माख संख्या,,,
Machine down time,मशीन व्यवरोध काल,,,
Machining,मशीनन,,,
Macro,बृहत्,स्थूल,,
macrocrystalline state,स्थूलक्रिस्टलीय अवस्था,,,
macromolecular component,बृहताण्विक घटक,,,
Macromolecule,बृहदणु,,,
Macrostructure,स्थूल संरचना,,,
Magentics,चुंबक विज्ञान,,,
Magnetic,चुंबकीय,,,
magnetic anisotropy,चुंबकीय विषमदैशिकता,,,
magnetic dipole radiation,चुंबकीय द्विध्रुवी विकिरण,,,
magnetic permeability,चुंबकशीलता,,,
magnetic permittivity,चुंबकीय विद्युत्शीलता,,,
magnetic quantum number,चुंबकीय क्वांटम संख्या,,,
magnetically anisotropic,चुंबकीयतः विषमदैशिक,,,
Magnetics,चुंबक विज्ञान,,,
magnetisation reversal,चुंबकन उत्क्रमण,,,
magnetising field,चुंबकन क्षेत्र,,,
Magnetism,चुंबकत्व,,,
magnetocrystalline property,चुंबकक्रिस्टलीय गुण,,,
Magnetoionic,चुंबकायनिक,,,
magnetomotive force,चुंबकत्व वाहक बल,,,
Magnetostatics,स्थिर चुंबकिकी,,,
Magnification,आवर्धन,,,
Mains,1. मुख्य तार 2. मुख्य पाइप,,,
major axis,दीर्घ अक्ष,,,
make up carbon,प्रतिपूरक कार्बन,,,
Malleable,आघातवर्ध्य,आघातवर्धनीय,,
Maltose,माल्टोस,यवशर्करा,,
manganese toxicity,मैंगनीज आविषता,,,
Manipulation,हस्त कौशल; प्रकलन,,,
Manometer,दाबांतरमापी,मैनोमीटर,,
manometric technique,दाबदर्शी तकनीक,,,
manual polarograph,हस्तचालित ध्रुवणलेखित्र,,,
mass manufactured gas,विनिर्मित गैस,,,
many electron atom,बहुइलेक्ट्रॉनी परमाणु,,,
Marginal,उपांत,,,
marine deposit,समुद्री निक्षेप,,,
Marking,1. चिह्नांकन 2. अंकन,,,
Markownikoff rule,मार्कोनीकॉफ नियम,,,
martensitic structure,मार्टेन्जाइटी संरचना,,,
masking agent,प्रच्छादन कर्मक,,,
mass,1. द्रव्यमान 2. संहति,,,
mass action,द्रव्यमान अनुपाती अभिक्रिया,,,
mass equivalence,द्रव्यमान तुल्यता,,,
mass polymerisation,पुंज बहुलकन,,,
mass spectrography,द्रव्यमान स्पेक्ट्रम लेखिकी,,,
matched doublet,सुमेलित द्विक,,,
materials science,पदार्थ विज्ञान,,,
Maturation,परिपक्वन,परिपक्वता,,
Maxima,उच्चिष्ठ,,,
maximum minimum thermometer,अधिकतम न्यूनतम तापमापी,,,
maximum permissible dose,अधिकतम अनुमेय मात्रा,,,
maximum yield,अधिकतम लब्धि,,,
Maxwell thermodynamic relation,मैक्सवेल ऊष्मागतिक संबंध,,,
Mean,माध्य,,,
mean grain size,औसत रेणु आमाप,,,
mean time to failure,विफलता माध्य समय,,,
measure,1. माप 2. संस्तर,,,
mechanical,1. यांत्रिक 2. बलकृत,,,
mechanical property,यांत्रिक गुणधर्म,,,
Mechanics,1. बलविज्ञान 2. यांत्रिकी,,,
mechanism,1. क्रियाविधि 2. यांत्रिकत्व 3. यंत्रावली,,,
mechanism of a reaction,अभिक्रिया क्रियाविधि,,,
Medium,1. मध्यम (वि.) 2. माध्यम (सं.),,,
Meerwein rearrangement,मीरवाइन पुनर्विन्यास,,,
Megascope,स्थूलदर्शी,,,
Melt,गलित (सं.),पिघलना,गलना (क्रि.),
melt down period,पूर्ण गलन काल,,,
melting point,गलनांक,,,
membrane osmometry,झिल्ली परासरणमिति,,,
Meniscus,नवचंद्रक,मेनिस्कस,,
Mercuration,पारद निवेशन,,,
mercury thermometer,पारद तापमापी,,,
mercury vapour pump,पारदवाष्प पम्प,,,
mesh structure,जाली संरचना,,,
meso ionic compound,मध्य आयनी यौगिक,,,
Mesodesmic,मध्याबंध,,,
Mesomerism,मध्यावयवता,,,
mesomorphous,मध्यरूपी,,,
Metacentre,आप्लवकेंद्र,,,
metal arc welding,धातु चाप वेल्डिंग,,,
metal filings,धातु रेतन,,,
metal ligand bond,धातु संलग्नी आबंध,,,
Metallescent,धात्वाभासी,,,
metallic polyanion,धात्विक बहुऋणायन,,,
metalliferous vein,धातुमय शिरा,,,
Metallography,धातुचित्रण,,,
metallo-organic compound,धातुकार्बनिक यौगिक,,,
Metallurgist,धातुविद्,,,
Metallurgy,1. धातुकर्म- 2. धातुकर्मिकी,,,
Metamerism,मध्यावयवता,,,
Metamorphism,कायांतरण,,,
metastable state,मितस्थायी अवस्था,,,
methane series,मेथेन श्रेणी,,,
Method,विधि,,,
methyl orange,मेथिल ओरेन्ज,,,
methylating agent,मेथिलन कर्मक,,,
Metrology,मापिकी,,,
mica flake,अभ्रक पत्रक,,,
micaceous mineral,अभ्रकी खनिज,,,
Michelson interferometer,माइकेल्सन व्यतिकरणमापी,,,
micro nutrient,सूक्ष्म पोषक,,,
Microbe,सूक्ष्मजीव,,,
Microbiology,सूक्ष्मजैविकी,,,
microchemical reaction,सूक्ष्मरासायनिक अभिक्रिया,,,
microcrystalline structure,सूक्ष्मक्रिस्टली संरचना,,,
micrometer screw,सूक्ष्ममापी पेंच,,,
Micromineralogy,सूक्ष्मखनिजिकी,,,
Microscope,सूक्ष्मदर्शी,,,
microscopic histochemistry,सूक्ष्मदर्शीय ऊतकरसायन,,,
Microspectrophotometry,सूक्ष्मस्पेक्ट्रम प्रकाशमिति,,,
microtitrimetric determination,सूक्ष्म अनुमापनमितीय निर्धारण,,,
microwave ultrasonics,सूक्ष्मतरंग पराश्रव्यिकी,,,
Migration,1. अभिगमन 2. प्रवास,,,
mild steel,मृदु इस्पात,,,
Milliequivalent,1. मिलितुल्यांक 2. मिलितुल्य,,,
Millikan oil drop method,मिलिकन बिंदुपात विधि,,,
Milling,1. मिलीयन 2. पेषण 3. भ्रमिकर्तन,,,
Mine,खान (सं.),खनि (वि.),,
mine run,अप्रसाधित अयस्क,,,
Mineralography,खनिजलेखी,,,
Mineralogy,खनिजिकी,,,
minimum ionization,निम्नतम आयनन,,,
minor element,अल्प तत्व,,,
mirror-image isomerism,दर्पण-प्रतिबिंब समावयवता,,,
Miscibility,मिश्रणीयता,,,
Missile,प्रेक्षपणास्त्र,मिसाइल,,
mixed phase cracking,मिश्रित प्रावस्था भंजन,,,
Mobile,गतिशील,,,
mobility coefficient,गतिशीलता गुणांक,,,
Mode,विधा,,,
Moderator,विमंदक,,,
Modification,अशांतरण,रूपांतरण,,
modulation index,मॉडुलन सूचकांक,,,
Modulus,मापांक,,,
modulus of rigidity,दृढ़ता मापांक,,,
Mohr titration,मोर अनुमापन,,,
Mohs scale of hardness,मोज़ कठोरता मापनी,,,
moisture holding capacity,नमी धारण क्षमता,,,
Molal,ग्रामआणव,मोलल,,
Moldability,संचनीयता,,,
Mole,ग्राम अणु,,,
Molecular,आण्विक,अणु-,,
molecular configuration,आण्विक विन्यास,,,
molecular size,अणु-आमाप,,,
Molecularity,1. अणुसंख्यता 2. आण्विकता,,,
Molybdenum,मॉलिब्डेनम,,,
Moment,आघूर्ण,,,
moment of inertia,जड़त्व आघूर्ण,,,
Momentum,संवेग,,,
momentum forbidden,संवेग वर्जित,,,
monitoring device,मॉनीटरन युक्ति,,,
monoatomic (monatomic) ),एकपरमाण्विक,,,
Monobasic,एकक्षारकी,,,
monochromated radiation,एकवर्णी विकिरण,,,
monoclinic crystal,एकनताक्ष क्रिस्टल,,,
Monomer,एकलक,,,
monomolecular layer,एकाण्विक परत,,,
mononuclear compound,एककेंद्रकीय यौगिक,,,
Monotropy,एकरूपता,,,
moraine deposit,हिमोढ़ निक्षेप,,,
Mordant,रंगबंधक,,,
Morphology,आकारिकी,आकृतिकी,,
mother crystal,मातृ क्रिस्टल,,,
mother liquor,मातृद्राव,,,
Motile,गतिशील,,,
Motion,गति,,,
motive steam,गतिदायी भाष,,,
mould (mold),1. सांचा,संच 2. फफूंदी,,
moulding sand,संचन बालू,,,
Movement,संचलन,,,
moving bed catalytic cracking,चल संस्तर उत्प्रेरकी भंजन,,,
moving coil galvanometer,चल कुंडली गैल्वेनोमीटर,,,
mud deposit,पंक निक्षेप,,,
multicentred bonding,बहुकेंद्रित आबंधन,,,
multicomponent system,बहुघटकी तंत्र,,,
Multidimensional,बहुविमीय,,,
multilayered structure,बहुपरतीय संरचना,,,
Multiple,गुणित,बहुगुण,बहु,बहुल (वि.). गुणज
multiple proportion,गुणित अनुपात,,,
Multiplet,बहुक,,,
multiplicity reactivation,बहुकता पुनः सक्रियण,,,
multistage optimization,बहुचरणी इष्टतमीकरण,,,
multivalent cation,बहुसंयोजी धनायन,,,
Mutarotation,परिवर्ती ध्रुवणघूर्णन,,,
Mutation,उत्परिवर्तन,,,
Mutator,उत्परिवर्तकारी,,,
Mutual,पारस्परिक,,,
nacreous pigment,मुक्ताभ वर्णक,,,
naphtha sludge,नैफ्था आपंक,,,
Narcotic,स्वापक,,,
Nascent,नवजात,,,
native element,प्राकृत तत्व,,,
natural background radiation,प्राकृतिक पृष्ठभूमिक विकिरण,,,
natural gas reserve,प्राकृतिक गैस निचय,,,
natural radioactivity,प्राकृतिक रेडियोसक्रियता,,,
near infra red,निकट अवरक्त,,,
near ultraviolet,निकट पराबैंगनी,,,
necessary condition,आवश्यक प्रतिबंध,,,
needle shaped,सूच्याकार,,,
Negative,1. ऋण,ऋणात्मक 2. नेगेटिव 3. नकारात्मक,,
negative crystallization,ऋणात्मक क्रिस्टलन,,,
negative response,नकारात्मक अनुक्रिया,,,
negatively charged particle,ऋणावेशित कण,,,
Negligible,उपेक्षणीय,,,
neighbouring groups,प्रतिवेशी समूह,,,
nephelometric analysis,आविलतामितीय विश्लेषण,,,
Nernst heat theorem,नेस्ट ऊष्मा प्रमेय,,,
Net,1. जाल,जाली 2. नेट,,
Network,जालक्रम,नेटवर्क,,
Neutral,1. उदासीन 2. अनावेशी,,,
neutral colloid,अनावेशी कोलॉइड,,,
neutral equilibrium,उदासीन साम्य,,,
neutral solution,उदासीन विलयन,,,
Neutralisation,1. उदासीनीकरण 2. निष्प्रभावन,,,
neutralisation curve,उदासीनीकरण वक्र,,,
neutron bombarding,न्यूट्रॉन बमबारी,,,
neutron half life,न्यूट्रॉन अर्धायु,,,
neutron-proton model,न्यूट्रॉन-प्रोटॉन मॉडल,,,
Newland law of octaves,न्यूलैंड अष्टक नियम,,,
Newtonian flow,न्यूटनी प्रवाह,,,
Newton's laws of motion,न्यूटन गति नियम,,,
Nickeliferous,निकैलमय,,,
Niobium,नायोबियम,,,
nitrating action,नाइट्रोकरण क्रिया,,,
nitrogen cycle,नाइट्रोजन चक्र,,,
nitrogen fixing bacteria,नाइट्रोजन यौगिकीकरण जीवाणु,,,
nitrogenous waste,नाइट्रोजनी अपशिष्ट,,,
nitrosifying bacteria,नाइट्रोसीकारी जीवाणु,,,
Nitrosubstitution,नाइट्रोप्रतिस्थापन,,,
noble gas mixture,उत्कृष्ट गैस मिश्रण,,,
noise pollution,रव प्रदूषण,,,
Nomenclature,नामपद्धति,,,
nominal value,अंकित मान,,,
non conjugated,असंयुग्मित,,,
non destructive test,अविनाशी परीक्षण,,,
non ferrous metallurgy,अलोह धातुकर्मिकी,,,
non homogeneous,1. असमांगी 2. असमघात,,,
non ideal gas,अनादर्श गैस,,,
non labile equilibrium,अचंचल साम्य,अपरिवर्ती साम्य,,
non overlapping ions,अनतिव्यापी आयन,,,
non planar molecular,असमतलीय अणु,,,
non viscous incompressible fluid,अश्यान असंपीड्य तरल,,,
nonadiabatic reaction,अरुद्धोष्म अभिक्रिया,,,
nonbonding electron pair,अनाबंधी इलेक्ट्रॉन युगल,,,
nonconsecutive reaction,अक्रमागत अभिक्रिया,,,
nonconsumable electrode,अनुपभोज्य इलैक्ट्रोड,,,
nonideal solution,अनादर्श विलयन,,,
nonlinear conformation,अरैखिक संरूपण,,,
Nonmetallic,अधात्विक,,,
nonpolar molecule,अध्रुवी अणु,,,
Nonreversible,अनुत्क्रमणीय,,,
nonstoichiometric compound,अरससमीकरणमितीय यौगिक,,,
Nontoxicity,निराविषता,,,
nonuniform flow,असमान प्रवाह,,,
Normal,1. प्रसामान्य 2. नार्मल 3. सामान्य 4. अभिलंब,,,
normal alcohol,नार्मल ऐलकोहॉल,,,
normal atom,सामान्य परमाणु,,,
normal magnification,प्रसामान्य आवर्धन,,,
normal stress,अभिलंब प्रतिबल,,,
normalization constant,प्रसामान्यीकरण स्थिरांक,,,
Notation,1. संकेतन,अंकन 2. अंकन पद्धति,,
Nozzle,तुंड,,,
Nuclear,1. नाभिकीय,न्यूक्लीय 2. केंद्रकीय,,
nuclear chain reaction,नाभिकीय श्रृंखला अभिक्रिया,,,
nuclear division,केंद्रकीय विभाजन,,,
nuclear fission,नाभिकीय विखंडन,,,
nuclear fusion,नाभिकीय संलयन,,,
nuclear isomerism,नाभिकीय समावयवता,,,
nuclear reaction,नाभिकीय अभिक्रिया,,,
nuclear spin cooling,नाभिकीय प्रचक्रण शीतलन,,,
nuclear transmutation,नाभिकीय तत्वांतरण,,,
Nucleation,नाभिकन,,,
nucleophilic substitution,नाभिकरागी प्रतिस्थापन,,,
Nucleus,1. नाभिक,न्यूक्लिअस 2. केंद्रक,,
null point,शून्यविक्षेप स्थिति,,,
numerical parameter,संख्यात्मक प्राचल,,,
nutrient element,पोषक तत्व,,,
Nyquist stability criterion,नाइक्विस्ट स्थायित्व निकष,,,
Object,1. वस्तु 2. बिंब,,,
Objective,1. वस्तुनिष्ठ (वि.) 2. अभिदृश्यक 3. उद्देश्य (सं.),,,
objective lens,अभिदृश्यक लेन्स,,,
objective sampling,वस्तुनिष्ठ प्रतिचयन,,,
oblique cross section,तिर्यक् अनुप्रस्थ काट,,,
Observation,प्रेक्षण,,,
Occlusion,अधिधारण,,,
occult mineral,गूढ़ खनिज,,,
occupational dose,व्यावसायिक मात्रा,,,
occupied orbital,अध्यासित कक्षक,,,
Occurence,1. प्राप्ति,उपस्थिति 2. घटना,,
octahedral configuration,अष्टफलकीय विन्यास,,,
octal notation,अष्टाधारी संकेत,,,
octane rating,ऑक्टेन निर्धार,,,
Octavalence,अष्टसंयोजकता,,,
octet rule,अष्टक नियम,,,
odd electron bond,विषम इलेक्ट्रॉन आबंध,,,
Odourless,गंधहीन,,,
off centre dipole,विकेंद्री द्विध्रुव,,,
off grade ore,अपकोटि अयस्क,,,
ohmic overvoltage,ओमी अधिवोल्टता,,,
oil bath,तेल अवगाह,,,
oil globule,तेल गोलिका,,,
oil of vitriol,सल्फ्यूरिक अम्ल,,,
oil refinery,तेल परिष्करणी,,,
olefin like hyperconjugation,ओलिफिनसम अतिसंयुग्मन,,,
olefinic bond,ओलिफिनिक आबंध,,,
oligohaline water,अल्पलवणीय जल,,,
Omnidirectional,सर्वदिशिक,सार्वदेशिक,,
one component system,एक घटक तंत्र,,,
one dimensional flow,एकविम प्रवाह,,,
Onsager conductivity equation,ओन्सागर चालकता समीकरण,,,
Oozing,स्यंदन,रिसना,,
Opacity,अपारदर्शिता,,,
Opalescence,दूधियापन,उपलभासिता,,
open chain compound,विवृत श्रृंखला यौगिक,,,
open contact,खुला संपर्क,,,
open hearth furnace,ओपनहार्थ भ्राष्ट्र,,,
opencast mining,विवृत खनन,,,
operating efficiency,प्रचालन दक्षता,,,
operational amplifier,संक्रियात्मक प्रवर्धक,,,
opposing reaction,विरोधी अभिक्रिया,,,
opposite angle,सम्मुख कोण,,,
opposite direction,विपरीत दिशा,,,
optical activity,ध्रुवण घूर्णकता,,,
optical anisotropy,प्रकाशिक विषमदैशिकता,,,
optical isomerism,ध्रुवण समावयवता,,,
optically active polymer,ध्रुवणघूर्णक बहुलक,,,
Optimization,इष्टतमीकरण,,,
optimum yield,इष्टतम लब्धि,,,
orange peel effect,नारंग शल्क प्रभाव,,,
Orbit,कक्षा,,,
Orbital,1. कक्षक (सं.) 2. कक्षीय (वि.),,,
orbital quantum number,कक्षक क्वांटम संख्या,,,
order of magnitude,परिमाण कोटि,,,
order of reaction,अभिक्रिया कोटि,,,
ordered pair,क्रमित युमल,,,
Ordinate,कोटि,,,
Ore,अयस्क,,,
organic base,कार्बनिक क्षारक,,,
organic chemistry,कार्बनिक रसायन,,,
organic poison,1. कार्बनिक विष 2. जैव विष,,,
organo-alkali compound,कार्ब-क्षार यौगिक,,,
organometallic compound,कार्बधात्विक यौगिक,,,
Orientation,अभिविन्यास,,,
oriented coagulation theory,अभिविन्यस्त स्कंदन सिद्धांत,,,
Orificemeter,ओरिफिस मापी,,,
Orthocentric,लंबकेंद्रीय,,,
Orthogonal,लंबकोणीय,लांबिक,,
orthorhornbic system,विषमलंबाक्ष समुदाय,,,
oscillating ion,दोलायमान आयन,,,
Oscillation,दोलन,,,
Osmosis,परासरण,,,
osmotic pressure,परासरण दाब,,,
Osteoporosis,अस्थिसुषिरता,,,
Ostwald dilution law,ओस्टवाल्ड तनुता नियम,,,
out of plane deformation,तल बाह्य विरूपण,,,
Output,निर्गम,,,
Overall,समग्र,,,
Overcooling,अतिशीतलन,,,
overdamped system,अतिअवमंदित तंत्र,,,
Overexposure,अतिप्रभावाधीन; अतिउद्भासन,,,
Overirradiation,अतिकिरणन,,,
overlap forbidden,अतिव्यापन वर्जित,,,
Oversaturation,अधिसंतृप्ति,,,
Oversimplification,अतिसरलीकरण,,,
Oxidant,ऑक्सीकारक,,,
oxidation reduction titration,ऑक्सीकरण-अपचयन अनुमापन,,,
oxidative stability,ऑक्सीकरणी स्थिरता,,,
