Interpretability,अर्थबोध्यता,,,,,,,,,,,,,
interpreter,निर्वाचित्र,इंटरप्रेटर,,,,,,,,,,,,
interrupter,अंतरायित्र,,,,,,,,,,,,,
intersecting,प्रतिच्छेदी,,,,,,,,,,,,,
Intersection,प्रतिच्छेदन,प्रतिच्छेद,सर्वनिष्ठ,,,,,,,,,,,
interspace,अंतराल,,,,,,,,,,,,,
Interstellar,अंतरातारकीय,,,,,,,,,,,,,
Interstitial,अंतराली,अंतराकाशी,,,,,,,,,,,,
Interval,अंतराल,अंतर,,,,,,,,,,,,
Intimate,घनिष्ठ,,,,,,,,,,,,,
Intra,अंतः,,,,,,,,,,,,,
Intra-atomic,अंत:परमाणुक,,,,,,,,,,,,,
Intrinsic,नैज (इन्हरैट),आंतर (इन्टर्नल),,,,,,,,,,,,
Invariant,निश्चर,,,,,,,,,,,,,
Invention,आविष्कार,ईज़आद,,,,,,,,,,,,
Inverse,प्रतिलोप,व्युत्क्रम,विपरीत,,,,,,,,,,,
Inversion,प्रतिलोमन,व्युत्क्रमण,,,,,,,,,,,,
invert,प्रतीप करना,,,,,,,,,,,,,
Inverted,प्रतिलोमित,व्युत्क्रमित,,,,,,,,,,,,
inviscid,अश्यान,,,,,,,,,,,,,
inviscid fluid,अश्यान तरल,,,,,,,,,,,,,
Invisibility,अदृश्यता,,,,,,,,,,,,,
Invisible,अदृश्य,,,,,,,,,,,,,
Ion,आयन,,,,,,,,,,,,,
Ionic,आयनिक,आयनी,,,,,,,,,,,,
Ionisable,आयननीय,,,,,,,,,,,,,
Ionise,आयनित करना,आयनित होना,,,,,,,,,,,,
Ionosphere,आयन मंडल,आयनोस्फियर,,,,,,,,,,,,
inospheric,आयनमंडली,,,,,,,,,,,,,
iris (in waveguide),आइरिस,,,,,,,,,,,,,
Irradiated,किरणित,,,,,,,,,,,,,
Irradiation,किरणन,,,,,,,,,,,,,
irrational,अपरिमेय,,,,,,,,,,,,,
irreducible,अखंडनीय,अलघुकरणीय,असमानेय,,,,,,,,,,,
Irregular,अनियमित,,,,,,,,,,,,,
Irreversible,अनुत्क्रमणीय,,,,,,,,,,,,,
irrotational,अघूर्णनी,अघूर्णी,,,,,,,,,,,,
isentropic,समैन्ट्रॉपिक,समैन्ट्रॉपिक वक्र,,,,,,,,,,,,
Isentropically,सपैन्ट्रॉपिकतः,,,,,,,,,,,,,
I signal,I सिग्नल,I संकेत,,,,,,,,,,,,
isobar,समदाब रेखा,समभारिक परमाणु,,,,,,,,,,,,
Isobaric,समदाब,समदाबी,समभारित,,,,,,,,,,,
Isochore,समायतनिक रेखा,समस्थूलता रेखा,,,,,,,,,,,,
Isochoric,सम-आयतनिक,,,,,,,,,,,,,
isochromatic,समवर्णी,समवर्णक,,,,,,,,,,,,
isochronic line,समकालिक रेखा,,,,,,,,,,,,,
isochronous motion,समकालिक गति,,,,,,,,,,,,,
Isoclinal,समनतिक,,,,,,,,,,,,,
Isoelectric,समविभव,,,,,,,,,,,,,
Isoenergetic,सम-ऊर्जित,समोर्ज,,,,,,,,,,,,
Isogonal,तुल्यकोणी (वि.),समदिक्पाती रेखा (सं.),,,,,,,,,,,,
Isolate,वियुक्त,(सं.) विलग करना,वियुक्त करना (क्रि.),,,,,,,,,,,
isolated,वियुक्त,विलगित,एकल,,,,,,,,,,,
Isolation,विलगन,पृथक्करण,पार्थक्य,,,,,,,,,,,
Isomeric,समावयवी,,,,,,,,,,,,,
Isomerisation,समावयवन,,,,,,,,,,,,,
Isomerism,समावयवता,,,,,,,,,,,,,
Isometric,समदूरीक,त्रिसमलंबाक्ष,घनीय,आइसोमेट्रिक,,,,,,,,,,
Isomorphism,तुल्याकारिता,समाकृतिकता,,,,,,,,,,,,
isomorphous,समाकृतिक,,,,,,,,,,,,,
Isotherm,समताप रेखा,,,,,,,,,,,,,
Isothermal,समतापी,,,,,,,,,,,,,
Isotope,समस्थानिक,,,,,,,,,,,,,
isotopic,समस्थानिक,,,,,,,,,,,,,
Isotropic,समानुवर्ती,समदैशिक,,,,,,,,,,,,
isotropic line (=circular line),वृत्तीय रेखा,,,,,,,,,,,,,
Isotropy,समदैशिकता,,,,,,,,,,,,,
Iteration,पुनरावृत्ति,,,,,,,,,,,,,
1-type (=intrinsic semiconductor ),नैज अर्धचालक,,,,,,,,,,,,,
Jamin's interferometer,जामे का व्यतिकरणमापी,,,,,,,,,,,,,
Jerk,झटका,प्रतिक्षेप,,,,,,,,,,,,
Jet,जेट,प्रधार,,,,,,,,,,,,
jet and rocket propulsion,जेट-राकेट नोदन,,,,,,,,,,,,,
j-j coupling,जे-जे युग्मन,,,,,,,,,,,,,
Jolly's balance,जॉली तुला,,,,,,,,,,,,,
Joule heat,जूल-ऊष्मा,,,,,,,,,,,,,
joule meter,जूलमापी,,,,,,,,,,,,,
Joule-Thomson effect,जूल-थामसन प्रभाव,,,,,,,,,,,,,
joule (unit),जूल,,,,,,,,,,,,,
Jump,कुदान,झंप,प्लुति,,,,,,,,,,,
junction,संधि,,,,,,,,,,,,,
junction point,संगम स्थान,,,,,,,,,,,,,
just scale,यथोचित स्वरग्राम,,,,,,,,,,,,,
juxtaposition,ङ्केसन्निधि,सान्निध्य,,,,,,,,,,,,
kaleidoscope,बहुमूर्तिदर्शी,कैलाइडोस्कोप,,,,,,,,,,,,
kappa meson (=k=meson),कापा मेसॉन,के-मेसॉन,,,,,,,,,,,,
kathode (=Cathode),कैथोड,,,,,,,,,,,,,
kation (=cation),घनायन,,,,,,,,,,,,,
K-band,के-बैंड,,,,,,,,,,,,,
K-capture (=K-electron capture),के-प्रग्रहण,,,,,,,,,,,,,
K-capturer,के-प्रग्राही,,,,,,,,,,,,,
Kelvin approximation,केल्विन सन्निकटन,,,,,,,,,,,,,
kernel of homomorphism,समाकारिता की अष्ठि,,,,,,,,,,,,,
kerr cell,केर सेल,,,,,,,,,,,,,
Key,कुंजी,पर्दा,की,,,,,,,,,,,
key board,कुंजी पटल,पर्दा पट्टी,,,,,,,,,,,,
key note,आरम्भक स्वर,,,,,,,,,,,,,
key pulse,कुंजी स्पंद,,,,,,,,,,,,,
key word,मुख्य शब्द,,,,,,,,,,,,,
Kick,प्रक्षेप,,,,,,,,,,,,,
kick back,प्रतिधाव,,,,,,,,,,,,,
Kilo,किलो,,,,,,,,,,,,,
kilojoule (KJ),किलोजूल,,,,,,,,,,,,,
kiloparsec,किलोपारसेक,,,,,,,,,,,,,
kiloton bomb,किलोटन बम,,,,,,,,,,,,,
Kinematical,शुद्धगतिकीय,,,,,,,,,,,,,
Kinematically,शुद्धगतिकतः,,,,,,,,,,,,,
Kinetic,गतिज,गतिक,,,,,,,,,,,,
Kinetically,गतिकतः,,,,,,,,,,,,,
Kink,विभंग,निकुंच,,,,,,,,,,,,
klystron,क्लाइस्ट्रॉन,,,,,,,,,,,,,
knife edge,क्षुर धार,,,,,,,,,,,,,
Kruskal limit,क्रुशकल सीमा,,,,,,,,,,,,,
Kryogenic,निम्नतापजनक,,,,,,,,,,,,,
Label,लेबल,,,,,,,,,,,,,
Labelled,चिह्नित,अंकित,लेबल लगा हुआ,,,,,,,,,,,
Laboratory,प्रयोगशाला,,,,,,,,,,,,,
Ladar,लेडार,,,,,,,,,,,,,
Laevorotation,वामावर्तन,,,,,,,,,,,,,
laevorotatory,वामावर्त,वामध्रुवण घूर्णक,,,,,,,,,,,,
lag and lead,पश्चता और अग्रता,,,,,,,,,,,,,
Lagrange's expansion,लग्रांज प्रसारण,,,,,,,,,,,,,
Laggrangian,लग्रांजीपन,,,,,,,,,,,,,
Lamb shift,लैम्ब सृति,,,,,,,,,,,,,
Lamina,स्तरिका,पटल,,,,,,,,,,,,
lamina dorsalis,पृष्ठीय पटल,,,,,,,,,,,,,
laminar flow,पटलीय प्रवाह,स्तरीय प्रवाह,,,,,,,,,,,,
laminate,पटलन,पटल,स्तर,परत बंध,,,,,,,,,,
Laminating,स्तरिकाकर,स्तरिकायन,,,,,,,,,,,,
Lamination,पटल,स्तरिका,स्तरिकायन,पटलन,स्तरण,,,,,,,,,
lamp,दीप,लैम्प,,,,,,,,,,,,
lamp black,काजल,दीप कज्जल,,,,,,,,,,,,
Lande's interval rule,लान्डे-अंतराल नियम,,,,,,,,,,,,,
Lande splitting factor,लान्डे विपाटन गुणक,,,,,,,,,,,,,
Landing,अवतरण,,,,,,,,,,,,,
lapping,सूक्ष्म घर्षण,लैपन,लेहन,,,,,,,,,,,
Larmor frequency,लारमोर आवृत्ति,,,,,,,,,,,,,
Larmor precession,लारमोर पुरस्सरण,,,,,,,,,,,,,
Laser,लेसर,,,,,,,,,,,,,
Lasing,लेसन,लेसरीकरण,,,,,,,,,,,,
Latent,गुप्त,,,,,,,,,,,,,
Lateral,पार्श्व,पार्श्विक,पार्वीय,,,,,,,,,,,
Latitude,अक्षांश,लैटीट्यूड,,,,,,,,,,,,
lattice,जालक,लैटिस,,,,,,,,,,,,
Laue class,लाउए वर्ग,,,,,,,,,,,,,
Launcher,प्रमोचित्र,,,,,,,,,,,,,
Launching,प्रमोचन,,,,,,,,,,,,,
launch pad,प्रमोचन मंच,,,,,,,,,,,,,
law of mass action,द्रव्य अनुपाती क्रिया-नियम,,,,,,,,,,,,,
law of multiple proportion,गुणित अनपात-नियम,,,,,,,,,,,,,
layer,परत,स्तर,,,,,,,,,,,,
L-band,L- बैंड,,,,,,,,,,,,,
Lead,लेड,सीसा,लेड,अग्रता,अग्र होना,,,,,,,,,
leading,अग्रग,,,,,,,,,,,,,
Leak,चूना,लीक करना (क्रि.),रिसन रेखा,च्यवन,,,,,,,,,,
Leakage,च्यवन,क्षरण,लीक,,,,,,,,,,,
Least,न्यूनतम,अल्पतम,लघुतम,,,,,,,,,,,
least count (of a vernier),अल्पतमांक,,,,,,,,,,,,,
Lecher's wire,लैचर-तार,,,,,,,,,,,,,
Leduc effect,लेडुक प्रभाव,,,,,,,,,,,,,
legal ohm,वैध ओम,,,,,,,,,,,,,
L-electron,ळ्-इलेक्ट्रॉन,,,,,,,,,,,,,
length contraction,दैर्घ्य संकोच,,,,,,,,,,,,,
Lengthening,दीर्धीकरण,,,,,,,,,,,,,
Lens,लेन्स,,,,,,,,,,,,,
Lenz's law,लेन्ज नियम,,,,,,,,,,,,,
Level,समतल सुरंग,,,,,,,,,,,,,
level flight,क्षैतिज उड़आन,,,,,,,,,,,,,
Levelling,तल-मापन,समतलन,,,,,,,,,,,,
levelling screw,क्षैतिजकारी पेंच,समतलन पेंच,,,,,,,,,,,,
level of confidence,विश्वास्यता स्तर,,,,,,,,,,,,,
level of significance,सार्थकता-स्तर,,,,,,,,,,,,,
level surface,क्षैतिज पृष्ठ,समतल पृष्ठ,समविभव पृष्ठ,,,,,,,,,,,
Lever,उत्तोलक,लीवर,,,,,,,,,,,,
Libration,आभासी दोलन,,,,,,,,,,,,,
Lidar,लिडार,लेसर अवरक्त रेडार,,,,,,,,,,,,
Life,जीव,आयु,,,,,,,,,,,,
lift,लिफ्ट,उत्थापक,,,,,,,,,,,,
lift off,मोचन क्षण,,,,,,,,,,,,,
light,लघु,हल्का,मंद,अल्प,लघुक,प्रकाश,,,,,,,,
Lighting,तापानुशीतन,प्रकाश करना,,,,,,,,,,,,
Lightning,तडित्,,,,,,,,,,,,,
light year,प्रकाश वर्ष,लाइट ईयर,,,,,,,,,,,,
Like,सदृश,सजातीय,समदिश,,,,,,,,,,,
Limit,सीमा,सीमान्त,,,,,,,,,,,,
Limiting,सीमक,सीमांत,चरम,,,,,,,,,,,
limiting magnitude (=magnitude ___limit),कांतिमान सीमा,,,,,,,,,,,,,
Line,रेखा,लाइन,दीर्घतन्तु,,,,,,,,,,,
Liner,रेखीय,रैखिक,रेखाकार,,,,,,,,,,,
Linearisation,रैखिकीकरण,,,,,,,,,,,,,
linearity,एकघातता,रैखिकता,,,,,,,,,,,,
Linearly,एकघातत:,रैखिकतः,,,,,,,,,,,,
line drop,लाइन विभव-पात,,,,,,,,,,,,,
line imperfection (onedimensional),रैखिक अपूर्णता,,,,,,,,,,,,,
line of percussion,आघात-रेखा,,,,,,,,,,,,,
line spectrum,रेखिल स्पेक्ट्रम,,,,,,,,,,,,,
line voltage,लाइन वोल्टता,,,,,,,,,,,,,
Link,बंध,कड़ई,शृंखला,ग्रंथिका,लिंक,,,,,,,,,
Liquefaction,द्रवण,द्रावण,,,,,,,,,,,,
Liquefied,द्रवित,,,,,,,,,,,,,
liquefier,द्रावित्र,,,,,,,,,,,,,
Liquid,द्रव,,,,,,,,,,,,,
liquid bath,द्रव-मज्जपात्र,द्रव-कुंड,द्रव-अवगाह,,,,,,,,,,,
liquid crystal,द्रव क्रिस्टल,,,,,,,,,,,,,
liquidity,द्रवता,,,,,,,,,,,,,
liquid rocket,द्रव-नोदित रोकेट,,,,,,,,,,,,,
Lissajous figures,लिसाजू की आकृतियाँ,,,,,,,,,,,,,
List,लिस्ट,सूची,,,,,,,,,,,,
Listing,सूचीकरण,लिस्टिंग,,,,,,,,,,,,
litre,लिटर,,,,,,,,,,,,,
live programme,जीवंत कार्यक्रम,,,,,,,,,,,,,
live wire,विद्युन्मय तार,,,,,,,,,,,,,
load,उभारण,बोझ,उद्भार,भार,लोड,,,,,,,,,
Loadstone,चुंबक-पत्थर,,,,,,,,,,,,,
localised,स्थानगत,स्थानीयित,,,,,,,,,,,,
locally Maxwellian,स्थानीय मैक्सवेली,,,,,,,,,,,,,
Location,स्थान,अवस्थिति,स्थान निर्धारण,स्थिति निर्धारण,अवस्थापन,,,,,,,,,
locked dislocation,अभिबद्ध प्रभ्रंश,,,,,,,,,,,,,
lock in,तालकन,अभिबंधन,,,,,,,,,,,,
Locus,बिन्दुपथ,रेखापथ,,,,,,,,,,,,
Lodestone,चुंबक-पत्थर,,,,,,,,,,,,,
Logarithmic,लघुगणकीय,,,,,,,,,,,,,
logic,तर्क,,,,,,,,,,,,,
logical,तर्कसंगत,,,,,,,,,,,,,
Logistics,संभार तंत्र,सप्रचालन विज्ञान,,,,,,,,,,,,
London Van Der Waals attraction,लंदन वान्डरवाल्स आकर्षण,,,,,,,,,,,,,
long distance Transmission,सुदुर संचारण,,,,,,,,,,,,,
longitude,रेखांश,देशान्तर,,,,,,,,,,,,
longitude of perihelion,रविनीच का रेखांश,,,,,,,,,,,,,
Longitudinal,देशांतरीय,अनुदैर्घ्य,,,,,,,,,,,,
long note,दीर्घ स्वर,,,,,,,,,,,,,
Loop,पाश,लूप,फंदा (सं.),पाशन (क्रि.),प्रस्पंद,,,,,,,,,
loosely bound,शिथिल बद्ध,,,,,,,,,,,,,
lossely packed,विरल संकुलित,कुसंकुलित,,,,,,,,,,,,
Lorentz Fitzgerald contraction,लोरेन्ट्स फिट्सजेरल्ड संकुचन,,,,,,,,,,,,,
lossless line (=loss free line),हास रहित लाइन,,,,,,,,,,,,,
lossy dielectric,क्षययुक्त डाइलेक्ट्रिक,,,,,,,,,,,,,
loudness (of sound),प्रबलता,,,,,,,,,,,,,
Low,अल्प दाब क्षेत्र,अवदाव,,,,,,,,,,,,
Lowering,अवनमन,निम्नन,,,,,,,,,,,,
Lowest,निम्नतम,लघुतम,,,,,,,,,,,,
low vaccum,हीन निर्वात,,,,,,,,,,,,,
luminance,ज्योतिर्मयता,,,,,,,,,,,,,
Luminescence,संदीप्ति,,,,,,,,,,,,,
Luminescent,संदीप्तिशील,,,,,,,,,,,,,
luminosity,ज्योति,,,,,,,,,,,,,
luminous,दीप्त,प्रदीपी,ज्योति-,,,,,,,,,,,
lunar day,चांद्र-दिन,,,,,,,,,,,,,
lunar eclipse,चंद्र-ग्रहण,,,,,,,,,,,,,
lunar satellite,चंद्र उपग्रह,,,,,,,,,,,,,
lunar variation,चंद्रकला परिवर्तन,,,,,,,,,,,,,
lux,लक्स,,,,,,,,,,,,,
Lyman series,लाइमैन श्रेणी,,,,,,,,,,,,,
Macro,स्थूल,,,,,,,,,,,,,
Macroscopic,स्थूल,,,,,,,,,,,,,
magic lantern,मैजिक लालटेन,चित्रप्रक्षेपी लालटेन,,,,,,,,,,,,
magic number,माया संख्या,मैजिक संख्या,स्थायित्व संख्या,,,,,,,,,,,
Magnetically,चुंबकीयतः,,,,,,,,,,,,,
magnetic,चुंबकीय,,,,,,,,,,,,,
magnetic bottle,चुंबकीय संरोधिका,,,,,,,,,,,,,
magnetisable,चुंबकनशील,,,,,,,,,,,,,
magnetisation,चुंबकन,,,,,,,,,,,,,
magnetism,चुंबकत्व,,,,,,,,,,,,,
magnetocaloric effect,चुंबक ऊष्मीय प्रभाव,,,,,,,,,,,,,
Magnetohydro-dynamics,चुंबक द्रवगतिकी,,,,,,,,,,,,,
Magnetohydro-statics,चुंबक द्रवस्थैतिकी,,,,,,,,,,,,,
Magentometer,चुंबकत्वमापी,,,,,,,,,,,,,
Magneton,मैग्नेटॉन,,,,,,,,,,,,,
Magnetosphere,चुंबक मंडल,,,,,,,,,,,,,
magnetostatics,स्थिर चुंबकिकी,,,,,,,,,,,,,
magnetron rectifier,मेग्नेट्रॉन दिष्टकारी,,,,,,,,,,,,,
magnified image,आवर्धित प्रतिबिम्ब,,,,,,,,,,,,,
magnifier,आवर्धक,,,,,,,,,,,,,
magnify,आवर्धन करना,आवर्धित करना,,,,,,,,,,,,
magnifying,आवर्धक,आवर्धन-,,,,,,,,,,,,
magnifying glass (magnifying lens),आवर्धक लेन्स,,,,,,,,,,,,,
magnitude,परिमाण,कांतिमान,,,,,,,,,,,,
Magnon,मैगनॉन,,,,,,,,,,,,,
main band,मुख्य बैंड,,,,,,,,,,,,,
Mainline,प्रमुख मार्ग,मुख्य लाइन,,,,,,,,,,,,
Mains,मुख्य तार,मुख्य नल,,,,,,,,,,,,
Maintenance,अनुरक्षण,पोषण,संधारण,,,,,,,,,,,
Majorana effect,मायोराना निष्पत्ति,,,,,,,,,,,,,
major axis,दीर्घ अक्ष,,,,,,,,,,,,,
major defect,मुख्य दोष,,,,,,,,,,,,,
majority,बहुसंख्यक,,,,,,,,,,,,,
major tone,गुरु टोन,,,,,,,,,,,,,
make and break,संपर्क और विच्छेद,,,,,,,,,,,,,
malleability,आघातवर्ध्यता,आघात वर्धनीयता,,,,,,,,,,,,
manoeuvre,कौशल,,,,,,,,,,,,,
mainpulation,हस्त कौशल,हेरफेर,,,,,,,,,,,,
manipulator,परिचालक,,,,,,,,,,,,,
manned baloon,मानवयुक्त बैलून,,,,,,,,,,,,,
Manometer,दाबांतरमापी,मैनोमीटर,,,,,,,,,,,,
many body,बहुपिंडी,,,,,,,,,,,,,
man year,मानवश्रम वर्ष,,,,,,,,,,,,,
Marginal,सीमांत,उपांतस्थ,उपांत,,,,,,,,,,,
marginal entropy,उपांत ऐन्ट्रॉपी,,,,,,,,,,,,,
margin of safety,निरापद परिसर,,,,,,,,,,,,,
mariner's compass,नाविक द्सूइचक,,,,,,,,,,,,,
Mark,अंक,चिह्न,निशान,,,,,,,,,,,
Marker,चिह्नक,,,,,,,,,,,,,
Maser,मेसर,,,,,,,,,,,,,
Mask,मास्क,मुखौटा,आवरण अवगुंठ,,,,,,,,,,,
Masking,गोपन,प्रच्छादन,,,,,,,,,,,,
Mass,द्रव्यमान,संहति,स्थूल,,,,,,,,,,,
mass abundance,द्रव्यमान बाहुल्य,,,,,,,,,,,,,
mass action,द्रव्यमान अनुपाती अभिक्रिया,,,,,,,,,,,,,
mass concentration,संहति सांद्रण,संहति बाहुल्य,द्रव्यमान सांद्रण,द्रव्यमान बाहुल्य,,,,,,,,,,
mass defect,द्रव्यमान क्षति,,,,,,,,,,,,,
massive nucleus,गुरु नाभिक,,,,,,,,,,,,,
mass motion,संहति गति,,,,,,,,,,,,,
mass resistivity,द्रव्यमानी प्रतिरोधकता,,,,,,,,,,,,,
master plate,प्रधान प्लेट,मास्टर प्लेट,,,,,,,,,,,,
Match,सुमेल,,,,,,,,,,,,,
Matched,सुमेलित,,,,,,,,,,,,,
Matching,सुमेलन,,,,,,,,,,,,,
Matrix,आव्यूह,मैट्रिक्स,आधात्री,मैट्रिक्स,,,,,,,,,,
Matter,द्रव्य,पदार्थ,,,,,,,,,,,,
Maxima,उच्चिष्ठ,,,,,,,,,,,,,
Maximum,महत्तम,अधिकतम,उच्चतम,भूयिष्ठ,उच्चिष्ठ,,,,,,,,,
maximum permissible,अधिकतम अनुज्ञेय,,,,,,,,,,,,,
Maxwell-Boltz-mann distribution law,मैक्सवेल-वोल्ट्समान बंटन नियम,,,,,,,,,,,,,
Mazwellian distribution,मैक्सवेली वितरण,,,,,,,,,,,,,
Mc Leod guage,मैकलियोड गेज,मैकलियोड प्रमापी,,,,,,,,,,,,
Mean,माध्य,,,,,,,,,,,,,
mean free path,औसत मुक्त पथ,माध्य मुक्त पथ,,,,,,,,,,,,
mean life,माध्य आयु,औसत आयु,,,,,,,,,,,,
mean life time,माध्य जीवनकाल,,,,,,,,,,,,,
Measure,माप,संस्तर,,,,,,,,,,,,
measurement,नाप,माप,मापन,,,,,,,,,,,
mechanical,बलकृत,यांत्रिक,,,,,,,,,,,,
mechanical advantage,यांत्रिक लाभ,,,,,,,,,,,,,
Mechanics,बलविज्ञान,यंत्रविज्ञान. यांत्रिकी,,,,,,,,,,,,
Mechanisation,यंत्रीकरण,,,,,,,,,,,,,
Mechanism,क्रियाविधि,यांत्रिकत्व,,,,,,,,,,,,
Median,मध्य,मध्यस्थ,माध्यिका,मीडियन,,,,,,,,,,
Mega,स्थूल,गुरु,महा,स्पष्ट,नियुत (दशलक्ष),,,,,,,,,
Megacurie,मेगाक्यूरी,,,,,,,,,,,,,
megohm,मैगोम,,,,,,,,,,,,,
Meissner effect,माउस्नर प्रभाव,,,,,,,,,,,,,
M-electron,M-इलेक्ट्रॉन,,,,,,,,,,,,,
melody,स्वरानुक्रम,लय,,,,,,,,,,,,
Melt,गलित (सं.),पिघलना,गलना (क्रि.),,,,,,,,,,,
Melting,गलन,पिघलना,,,,,,,,,,,,
melting point,गलनांक,,,,,,,,,,,,,
Memory,स्मृति,स्मृति तंत्र,,,,,,,,,,,,
Meniscus,नवचन्द्रक,मनिस्कस,,,,,,,,,,,,
Mercurial,पारीय,मयुरियल,,,,,,,,,,,,
mercurial barometer,पारद-वाययुदाबमापी,पारद-बैरोमीटर,,,,,,,,,,,,
Mercuric,पारदिक,मयूंरिक,,,,,,,,,,,,
meridian,याम्योत्तर,ध्रुववृत्त,,,,,,,,,,,,
merit (of coil),गुणतांक,,,,,,,,,,,,,
Meson,मेसॉन,,,,,,,,,,,,,
mesonic potential well (=Yukawa potential well),मेसॉनी विभवकूप,युकावा विभवकूप,,,,,,,,,,,,
Message,संदेश,,,,,,,,,,,,,
metal,धातु,मौलिक द्रव्य,,,,,,,,,,,,
metallography,धातुवर्णना,धातु चित्रण,,,,,,,,,,,,
metaphysics,तत्वमीमांसा,,,,,,,,,,,,,
metastable,मितस्थायी,,,,,,,,,,,,,
Meteorite,उल्कापिंड,,,,,,,,,,,,,
Meteoritic,उल्का,,,,,,,,,,,,,
meteorological,मौसमविज्ञान सम्बन्धी,,,,,,,,,,,,,
meteorologist,मौसमविज्ञ,,,,,,,,,,,,,
meter bridge,मीटर-सेतु,मीटर ब्रिज,,,,,,,,,,,,
Metric,दूरीक,मीटरी,,,,,,,,,,,,
Michelson interferometer,माइकेलसन का व्यतिकरणमापी,,,,,,,,,,,,,
microampere,माइक्रोऐम्पीयर,,,,,,,,,,,,,
micro analysis,सूक्ष्म विश्लेषण,,,,,,,,,,,,,
microcanonical assembly,सूक्ष्म-विहित समुच्चय,,,,,,,,,,,,,
microcanonical ensemble,सूक्ष्मविहित समुदाय,,,,,,,,,,,,,
Microcircuit,सूक्ष्म परिपथ,,,,,,,,,,,,,
Microcrack,सूक्ष्म विदर,,,,,,,,,,,,,
Micron,माइक्रॉन,,,,,,,,,,,,,
microphone,माइक्रोफोन,,,,,,,,,,,,,
Microphotograph,सूक्ष्मफ़ओटोग्राफ,सूक्ष्मदर्शीफ़ओटो,,,,,,,,,,,,
Microphysics,सूक्ष्मभौतिकी,,,,,,,,,,,,,
Microscope,सूक्ष्मदर्शी,माइक्रोस्कोप,,,,,,,,,,,,
microscopic,सूक्ष्म,सूक्ष्मदर्शीय,सूक्ष्मदर्शनी,,,,,,,,,,,
microscopic impurity,अतिसूक्ष्म अपद्रव्य,,,,,,,,,,,,,
Microscopy,सूक्ष्मदर्शिकी,,,,,,,,,,,,,
microstate,सूक्ष्म अवस्था,माइक्रोस्टेट,,,,,,,,,,,,
microtorr,माइक्रोटॉर,,,,,,,,,,,,,
microwave,सूक्ष्म तरंग,,,,,,,,,,,,,
mid-day,मध्याह्न,,,,,,,,,,,,,
middle,मध्य,,,,,,,,,,,,,
migrating ion,अभिगामी आयन,,,,,,,,,,,,,
mile,मील,,,,,,,,,,,,,
milky way,आकाश गंगा,दुग्धमेखला,,,,,,,,,,,,
Miller index,मिलर सूचकांक,,,,,,,,,,,,,
mineral,खनिज,,,,,,,,,,,,,
miniature circuit,लघु परिपथ,,,,,,,,,,,,,
Miniaturization,लघुरूपण,,,,,,,,,,,,,
minimal path,अल्पिष्ठ पथ,,,,,,,,,,,,,
minimum,न्यूनतम,अल्पतम,निम्नतम,निम्निष्ठ,,,,,,,,,,
minimum ionization,निम्नतम आयनन,,,,,,,,,,,,,
minority carrier,अल्पांश वाहक,,,,,,,,,,,,,
minority emitter,अल्पसंख्यक उत्सर्जक,,,,,,,,,,,,,
minor tone,लघु टोन,,,,,,,,,,,,,
Minute,कला,मिनट,मिनट,,,,,,,,,,,
Mirage,मरीचिका,,,,,,,,,,,,,
Mirror,दर्पण,मुकुर,,,,,,,,,,,,
mirror nuclei,प्रतीप नाभिक,प्रतीप न्यूक्लियस,,,,,,,,,,,,
miscibility,मिश्रणीयता,,,,,,,,,,,,,
mismatched lines,कुमेलित लाइनें,,,,,,,,,,,,,
mismatching,कुमेलन,,,,,,,,,,,,,
misorientation,कुदिग्विन्यास,दूरभिविन्यास,,,,,,,,,,,,
Missile,प्रेक्षेपणास्त्र,मिसाइल,,,,,,,,,,,,
missing electron,अनुपस्थित,इलेक्ट्रॉन,,,,,,,,,,,,
missing line,लुप्त रेखाएँ,,,,,,,,,,,,,
mistuning,अपस्वरता,अपस्वरण,,,,,,,,,,,,
Mixer,मिश्रित,मिश्रण यंत्र,मिश्रक (व्यक्ति),,,,,,,,,,,
M.K.S. System,एम. के. एस. पद्धति,,,,,,,,,,,,,
mobile,गतिशील,चलिष्णु,चल,,,,,,,,,,,
mobile antenna (=portable antenna),सुवाह्य ऐन्टेना,,,,,,,,,,,,,
Modility,गतिशीलता,,,,,,,,,,,,,
Mode,विधि,रीति,प्रणाली,विधा,बहुलक,मोड,अवस्था,मोड,,,,,,
Moderation,विमंदन,,,,,,,,,,,,,
moderator,विमंदक,,,,,,,,,,,,,
moderator lattice,मंथरक जालक,,,,,,,,,,,,,
modification,आपरिवर्तन,रूपांतरण,रूपांतर,,,,,,,,,,,
modified exponential curve,आपरिवर्तित चरघातांकी वक्र,,,,,,,,,,,,,
modifier,आपरिवर्तक,रूपांतरक,अंशान्तरक,,,,,,,,,,,
modify,रूपांतर करना,,,,,,,,,,,,,
modular circuit,माड्यूली परिपथ,,,,,,,,,,,,,
modulated,मूर्छनायुक्त (music),माडुलित,,,,,,,,,,,,
modulation,मूर्छना (music),माडुलन,,,,,,,,,,,,
Modulator,माडुलक,,,,,,,,,,,,,
Module,मॉड्यूल,प्रतिरूपक,,,,,,,,,,,,
Modulus,मापांक,माड्यूलस,,,,,,,,,,,,
moire effect,म्वार प्रभाव,,,,,,,,,,,,,
Moisture,नमी,,,,,,,,,,,,,
Molar,ग्राम अणुक,मोलर,मोलीय,,,,,,,,,,,
